,business_categories,business_city,business_full_address,business_id,business_latitude,business_longitude,business_name,business_neighborhoods,business_open,business_review_count,business_stars,business_state,business_type
9806,Hair Salons; Beauty & Spas,Phoenix,"3820 E Ray Rd
Phoenix, AZ 85044",l-flrVpqvnhZnOL5U-nehA,33.317532,-112.00313,Dragonfly Hair Salon,,True,3,4.5,AZ,business
9807,American (Traditional); Restaurants,Mesa,"9053 E Baseline Rd
Mesa, AZ 85209",pmeuHPOyP2bDq43ASY7e0A,33.378445,-111.638297,Uncle Bear's Grill & Bar,,True,30,3.5,AZ,business
9808,Restaurants,Buckeye,"1552 S Miller Road
Buckeye, AZ 85326",nH-M4tv-GF5-aTWJM3iqHg,33.4312948,-112.5909435,Burger King #9984,,True,3,2.5,AZ,business
9809,,Phoenix,"810 E Glendale Ave
Phoenix, AZ 85020",TKaRCDwEhJ_qdEy5qUvKmQ,33.539204,-112.062352,Safeway,,True,7,5.0,AZ,business
9810,Food; Farmers Market,Glendale,"19420 N 59th Ave
Glendale, AZ 85308",SqrWF1bO9nTihrC574_eIg,33.6624675,-112.18689,Citadelle Plaza Farmer's Market,,True,4,4.5,AZ,business
9811,Delis; Sandwiches; Restaurants,Scottsdale,"15023 N 73rd St
Scottsdale, AZ 85260",iEJci7SgW1MXsAPN2G-6TQ,33.623934,-111.921665,The Corner Deli,,True,8,4.0,AZ,business
9812,Food; Food Delivery Services,Phoenix,"1001 N 1st St
Phoenix, AZ 85004",_mFZT2Ar2ayJ5kP35i79ZA,33.458856,-112.072156,Fresh Gourmet To Go,,True,5,2.5,AZ,business
9813,Chinese; Restaurants,Mesa,"1326 S Country Club Dr
Mesa, AZ 85210",ZCzXgj8OOGb5ww_RX4G7kA,33.3918598,-111.8402753,China Panda Buffet,,False,4,2.5,AZ,business
9814,Restaurants,Peoria,"8320 W Mariners Way
Peoria, AZ 85382",KwoHV8oqC_aFHoZpbOM9XA,33.6290819,-112.238107,Fox Hound Smokehouse & Tavern,,True,3,3.5,AZ,business
9815,Thrift Stores; Shopping,Tempe,"1290 N Scottsdale Rd
Tempe, AZ 85281",DAiOZrqXvO8C-9a4q5L8NQ,33.4426352,-111.9265732,Goodwill,,True,10,4.0,AZ,business
9816,Active Life; Gyms; Trainers; Fitness & Instruction,Phoenix,"2716 E Bell Rd
Phoenix, AZ 85032",lwpuKamfFRTCm4Mrkgohzw,33.64076,-112.023792,Physiques' Gym,,True,7,5.0,AZ,business
9817,Delis; Restaurants; Event Planning & Services; Caterers,Tempe,"7425 S Harl Ave
Tempe, AZ 85283",tHztlek7Ecs-5ZonXUATyA,33.351358,-111.965949,Apple Spice Junction,,True,8,3.0,AZ,business
9818,Pizza; Restaurants,Mesa,"1925 E Brown Rd
Mesa, AZ 85203",3x3tJ8lGU1Y4wLqfHtqU1A,33.4371761,-111.7896544,Barro's Pizza,,True,13,4.0,AZ,business
9819,Burgers; Diners; Restaurants,Phoenix,"2825 N Central Ave
Phoenix, AZ 85012",MJ6_uOT55dq5ALphFqMVkw,33.4795408,-112.0734213,Lenny's Burger Shop,,True,94,4.0,AZ,business
9820,Fast Food; Pizza; Restaurants,Scottsdale,"11300 E Via Linda
Scottsdale, AZ 85259",KrkeCU444Uh00fuCklyuQQ,33.59017,-111.83552,Papa John's Pizza,,True,4,3.5,AZ,business
9821,Japanese; Restaurants,Phoenix,"2450 W Happy Valley Rd
Phoenix, AZ 85085",dGp5V3aG5qw2RJI8tC3tBQ,33.7145055449834,-112.112238407135,Yogi's Grill,,True,10,4.0,AZ,business
9822,Food; Grocery,Mesa,"1954 E McKellips Rd
Mesa, AZ 85203",MtbyOeiuN6_Z0cAr9D8FoA,33.452520269953,-111.78865134716,Bashas',,True,4,3.0,AZ,business
9823,Sandwiches; Restaurants,Scottsdale,"15688 N Pima Rd
Ste C1
Scottsdale, AZ 85260",amHIo_dgGfYk8tr8OhhJvg,33.6281017,-111.8912231,Togo's Eatery,,False,5,3.0,AZ,business
9824,Beauty & Spas; Nail Salons,Scottsdale,"6950 E First St
Scottsdale, AZ 85251",Wa-Jrdu-CX9KbDUWpgz9BA,33.4923234,-111.931006,A Perfect Sole,,True,3,2.5,AZ,business
9825,Fast Food; Tex-Mex; Restaurants,Phoenix,"9019 N 19th Ave
Phoenix, AZ 85021",HA7CQ3DVI59FEJMTiY2cVg,33.5686081,-112.0992734,Taco Bell,,True,4,4.0,AZ,business
9826,Local Services; Dry Cleaning & Laundry,Tempe,"6436 S McClintock Dr
Tempe, AZ 85283",DCzXK6bKbX-4VbJNKRQqEQ,33.3633606,-111.9112219,Regency Cleaners,,True,5,1.0,AZ,business
9827,Animal Shelters; Pets,Phoenix,"9226 N 13th Ave
Phoenix, AZ 85021",Oh362RBusIoDLDR0AFkjGg,33.57051,-112.089544,Arizona Humane Society,,True,8,3.5,AZ,business
9828,Hair Salons; Beauty & Spas; Nail Salons,Tempe,"1006 E Warner Rd
Ste 110
Tempe, AZ 85284",GMou4xCexYN5T8opCZvz0g,33.3350177,-111.9270792,Choices,,True,3,5.0,AZ,business
9829,Active Life; Parks,Mesa,"3939 N Usery Pass Rd
Mesa, AZ 85207",a56tFBfDCjx_894OWhQgKA,33.4791764,-111.619471,Usery Mountain Regional Park,,True,11,4.5,AZ,business
9830,Arts & Crafts; Shopping; Fabric Stores; Art Supplies,Gilbert,"2753 S Market St
Gilbert, AZ 85296",BoQug9u-v6wc3LyGU_IbbA,33.2999595,-111.7414771,Jo-Ann Stores,,True,4,3.5,AZ,business
9831,Hotels & Travel; Travel Services,Chandler,"585 N Juniper Dr.
Ste 205
Chandler, AZ 85226",d2CqQ7OZ5m1XtcuPAnMhpg,33.3117467,-111.9169283,STA Travel,,True,4,2.0,AZ,business
9832,"Books, Mags, Music & Video; Shopping; Bookstores",Peoria,"7685 W Bell Rd
Peoria, AZ 85382",HGOsJ1-GXCk5_8RmwKxomA,33.6380899,-112.2240142,Barnes & Noble Booksellers,,True,8,2.0,AZ,business
9833,Mexican; Restaurants,Phoenix,"2237 E Indian School
Phoenix, AZ 85016",Ddsln32r-uA7hq_0ksaNZA,33.4947892,-112.0328797,Julioberto's,,True,19,3.5,AZ,business
9834,Bars; American (Traditional); Burgers; Nightlife; Sports Bars; Restaurants,Scottsdale,"6245 E Bell Rd
Ste 101
Scottsdale, AZ 85254",_TWT58PWunYIyPgpz1fuog,33.639896,-111.94439,Arena Sports Grill,,True,34,3.5,AZ,business
9835,Japanese; Restaurants,Goodyear,"1480 N Litchfield Rd
Goodyear, AZ 85395",sI-2c9HZ0RjZX1OU-5DW0A,33.463063,-112.358704,Hayashi Hibachi,,True,34,3.0,AZ,business
9836,American (Traditional); Restaurants,Tempe,"4 E University Dr
Tempe, AZ 85281",C6gkuLYG_NOobXxaXwUUpA,33.4219963,-111.9398864,Ruby Tuesday,,True,8,2.5,AZ,business
9837,Home Services; Apartments; Event Planning & Services; Hotels & Travel; Real Estate; Hotels,Mesa,"941 W Grove Ave
Mesa, AZ 85210",Gbb4KQYAY7x70TMc3c5BLQ,33.3898773,-111.8519461,Residence Inn by Marriott,,True,9,3.0,AZ,business
9838,Shopping; Interior Design; Home Services; Home & Garden; Furniture Stores,Scottsdale,"16219 N 82nd St
Scottsdale, AZ 85260",QNUpPMDpIo6gkLNNnOPXMw,33.633075,-111.903223,Parnian Furniture Design & Manufacturin,,True,5,4.0,AZ,business
9839,Food; Breweries,Phoenix,"3002 E Washington St
Phoenix, AZ 85034",edcGkJ6qPs3lUnSz9pqoGQ,33.448675,-112.016904,The Phoenix Ale Brewery,,True,31,4.5,AZ,business
9840,Pizza; Restaurants,Scottsdale,"7049 E McDowell Rd
Scottsdale, AZ 85257",lR7GrPsC7V80YSS2dSWHdw,33.4656194,-111.929324,Pizza Pizza!,,True,5,2.5,AZ,business
9841,Flowers & Gifts; Shopping; Florists,Phoenix,"400 W Camelback Road
Suite 205
Phoenix, AZ 85013",zCgnjFekX2NBUkDjk4YnGw,33.5094678,-112.0793635,Flowers by Jodi,,True,6,4.5,AZ,business
9842,American (New); Restaurants,Scottsdale,"10600 E Crescent Moon Dr
Scottsdale, AZ 85262",H9wnP4BIctmRxMq43NPgAA,33.731871,-111.852863,Talavera,,True,39,4.5,AZ,business
9843,Pubs; Bars; Nightlife; British; Restaurants,Phoenix,"628 E Adams St
Phoenix, AZ 85004",TfTlOE6h9E9o34dEkw9L_w,33.4493777,-112.0656259,The Rose and Crown,,True,187,3.5,AZ,business
9844,Auto Repair; Automotive,Chandler,"900 E Germann Rd
Chandler, AZ 85286",3c_2MigfT_73-xYb2Nab3A,33.277037,-111.826282,SSC Auto Repair,,True,5,5.0,AZ,business
9845,Health & Medical; Chiropractors,Tempe,"4515 S McClintock Dr
Ste 120
Tempe, AZ 85282",EDCYXRV3Qs6bqf_rBEKhBQ,33.3848019,-111.9088668,Triad Pain Management Clinic,,True,4,3.0,AZ,business
9846,Greek; Mediterranean; Restaurants,Chandler,"2855 W Ray Rd
Chandler, AZ 85224",VVPVg9aJzNczTgeM36TGJw,33.3203241,-111.8904425,Daphne's Greek Cafe,,False,10,3.0,AZ,business
9847,Breakfast & Brunch; American (Traditional); Sandwiches; Restaurants,Mesa,"1155 S Dobson Rd
Mesa, AZ 85202",dbh72sNyNeHUgJqQye9Vbg,33.3940717,-111.8729639,Village Inn,,True,22,3.5,AZ,business
9848,Food; Ice Cream & Frozen Yogurt; Creperies; Restaurants,Scottsdale,"15560 N Frank Lloyd Wright Blvd
Scottsdale, AZ 85260",Ht8kHCVTKczkl4aAt46pYw,33.629192,-111.889479,Ice Tango,,False,19,4.5,AZ,business
9849,Fast Food; Restaurants,Phoenix,"7000 E Mayo Boulevard
Phoenix, AZ 85054",zht8__JJoxkozBhf_vuKYg,33.6556844,-111.9300279,Chick Fil A,,True,15,4.5,AZ,business
9850,Mexican; Restaurants,Phoenix,"3301 W Peoria Ave
Phoenix, AZ 85029",apEkYsUz31lI3tcJoC4HbA,33.581387,-112.13188,Garcia's Mexican Restaurants,,True,18,3.0,AZ,business
9851,Restaurants,Buckeye,"1300 S Watson Road
Buckeye, AZ 85326",uNEyBobEVrXJG6rbS00QeQ,33.43401,-112.5563745,Great China,,False,3,1.0,AZ,business
9852,Filipino; Restaurants,Mesa,"2121 W Guadalupe Rd
Mesa, AZ 85202",4_KQfG6h4BstcMDNRtnxdg,33.3640011,-111.8813011,Manila Sunrise Gourmet,,True,7,4.5,AZ,business
9853,Auto Repair; Automotive,Scottsdale,"2428 N Scottsdale Road
Scottsdale, AZ 85257",0M0K0dElhzTAqeaoLA0JgQ,33.4752,-111.926629,Midas Auto Service,,True,7,2.0,AZ,business
9854,Food; Juice Bars & Smoothies,Scottsdale,"15686 N Frank Lloyd Wright Blvd
Scottsdale, AZ 85260",ATnqWRvN4OUK97M_68Ipxw,33.6283237,-111.8890673,Jamba Juice,,True,15,4.5,AZ,business
9855,Active Life; Sporting Goods; Bikes; Shopping; Bike Rentals,Tempe,"1006 E Warner Road
Suite 106
Tempe, AZ 85284",_7Mpa61xZCAwagQxK7yyEA,33.3350177,-111.9270792,Landis Cyclery,,True,13,3.0,AZ,business
9856,Sandwiches; Restaurants,Gilbert,"5290 S Power Rd
Gilbert, AZ 85295",7AHd-F65U_ikSsHxhIaBQA,33.320058,-111.688728,Subway,,True,3,2.5,AZ,business
9857,Women's Clothing; Children's Clothing; Fashion; Shopping,Phoenix,"3939 E Campbell Ave
Phoenix, AZ 85018",bnx_25t7i-2_QAW8lRxC4w,33.502191,-111.996292,Petite Chateau,,False,5,3.0,AZ,business
9858,American (Traditional); Restaurants,Chandler,"3435 W Chandler Blvd
Chandler, AZ 85226",P5a2hK5G64J7DcNwLAPhuA,33.3045866,-111.9006511,Firebirds Wood Fired Grill,,True,98,4.0,AZ,business
9859,Food; Food Delivery Services,Goodyear,"14175 W Indian School Rd
Goodyear, AZ 85338",7lB6Yr3KCe9DVnbs1ihpMw,33.484439,-112.364213,Domino's Pizza,,True,3,4.0,AZ,business
9860,Restaurants; Pizza; Italian,Gilbert,"4984 S Power Rd
Gilbert, AZ 85233",6Sc8im9TcN8-sf8YH_OrAQ,33.3255475,-111.687462,Red Brick Pizza,,False,5,3.0,AZ,business
9861,Peruvian; Latin American; Restaurants,Mesa,"120 S Alma School Rd
Mesa, AZ 85210",Zk-uJtv5vLpdNV-7rsuDKw,33.4124824,-111.8567911,Rincon Peruano Peruvian Restaurant,,False,5,3.0,AZ,business
9862,Active Life; Boot Camps; Gyms; Trainers; Fitness & Instruction,Scottsdale,"8350 E Evans Rd
Ste D-5
Scottsdale, AZ 85260",_Eokx-PeCWvsZEWGU-278A,33.631937,-111.91374,Amenzone Primal Training,,True,10,5.0,AZ,business
9863,Food; Donuts; Coffee & Tea; Bagels,Tempe,"1342 W Warner Rd
Tempe, AZ 85284",GwAbPvk0zqpZNesg0WEkMQ,33.3349675668326,-111.962113395557,Dunkin Donuts,,True,6,4.5,AZ,business
9864,American (Traditional); Pizza; Restaurants,Fountain Hills,"16852 E Parkview Ave
Fountain Hills, AZ 85268",W9NvpbO97Bh0E2vyj-87fg,33.6058,-111.715544,Phil's Filling Station Grill,,True,7,3.5,AZ,business
9865,Health & Medical; Dentists; General Dentistry,Scottsdale,"9377 E Bell Road
Scottsdale, AZ 85260",rK7l5cf3ANUuhnTEUwqcWA,33.637203,-111.882191,Aesthetic Dentistry of Scottsdale,,True,3,5.0,AZ,business
9866,Local Services; Self Storage,Gilbert,"405 N Gilbert Rd
Gilbert, AZ 85234",EkCA3b6KCX9K3ZYDI1gRtg,33.3573613,-111.7895216,Gilbert Road Self Storage,,True,3,4.5,AZ,business
9867,Mexican; Restaurants,Phoenix,"1075 N 51Et Ave
Phoenix, AZ 85043",WEqppm3f_XWwUE58luAHNQ,33.4586551,-112.1691678,filabertos,,True,3,3.0,AZ,business
9868,Food; Grocery,Chandler,"3050 S Dobson Rd
Chandler, AZ 85248",TqVESkM8cDQdTC1LL3RUSg,33.2608498,-111.8813596,Fresh & Easy Neighborhood Market,,True,8,4.5,AZ,business
9869,Food; Donuts,Queen Creek,"18490 S Rittenhouse Rd
Queen Creek, AZ 85242",NF3cqJghllMHZWGd1HWzMA,33.2832226290929,-111.684845018708,Dunkin Donuts,,True,4,3.5,AZ,business
9870,Department Stores; Fashion; Shopping,Tempe,"1853 N Scottsdale Rd
Tempe, AZ 85281",PUsrS8Ot0UBygW1hk9wg2g,33.4499734,-111.9263428,Big Lots,,True,6,4.0,AZ,business
9871,Hotels & Travel; Event Planning & Services; Hotels,Chandler,"7171 W Chandler Blvd
Chandler, AZ 85226",-9meXYVIw8yFg_yMG5RvCw,33.3051971,-111.9660156,Super 8 Motel,,True,3,3.5,AZ,business
9872,Automotive; Auto Glass Services,Wittmann,"32810 N 228th Ave
Wittmann, AZ 85361",ttSWoJXTFuIwAYeN44LU2A,33.780593,-112.554778,Vehicle Installation Professionals,,True,4,5.0,AZ,business
9873,Pakistani; Indian; Restaurants,Chandler,"6245 W Chandler Blvd
Chandler, AZ 85226",wy_R4crNr1BH0CP87y9UHQ,33.304894,-111.9490283,India Gate,,True,50,3.5,AZ,business
9874,Bars; Sports Bars; Nightlife,Mesa,"1947 S Signal Butte Rd Ste 101
Mesa, AZ 85209",7K3xiP-5sj_x3QWHlIFFxQ,33.379859,-111.601427,Native New Yorker,,True,20,3.5,AZ,business
9875,Hair Salons; Beauty & Spas,Scottsdale,"7000 E Shea Blvd
Ste 1616
Scottsdale, AZ 85254",C37_IJ-vk51la3JrmsfR7Q,33.582555,-111.930192,Du Or Dye Salon,,True,6,5.0,AZ,business
9876,Fast Food; Restaurants,Phoenix,"10 N 24th St
Phoenix, AZ 85034",kOLyU95VflUBeyh3LEvruQ,33.4485155,-112.0301908,Carl's Jr,,True,3,3.5,AZ,business
9877,Food; Ice Cream & Frozen Yogurt; Desserts,Phoenix,"1020 N 1st Ave
Phoenix, AZ 85003",4JNXVMjX33ruAyBMlU1_hQ,33.4593954,-112.0742496,The Sweetness,,True,17,4.5,AZ,business
9878,Restaurants,Glendale,"4338 W Glendale Avenue
Glendale, AZ 85301",wkpJsLWPizlb8M0_418Qpg,33.538667,-112.153065,Kfc,,True,4,2.0,AZ,business
9879,Fashion; Shopping; Shoe Stores,Chandler,"3111 W Chandler Boulevard
Chandler, AZ 85226",Sbgrvtk0P2Zc-ckTjEVFZw,33.305681,-111.897553,Foot Locker #8837,,True,3,4.0,AZ,business
9880,Sushi Bars; Restaurants,Phoenix,"10637 N Tatum Blvd
Phoenix, AZ 85028",rHaIakUF5MpRNMw752NajQ,33.5837094,-111.9777841,Shiro Japanese Restaurant,,False,8,4.0,AZ,business
9881,Restaurants; Italian,Glendale,"19420 N 59th Ave
Glendale, AZ 85308",kz12EsdDhr4Y_yZ2OlAQzg,33.662248,-112.1883568,Tutti Santi by Nina,,True,42,4.0,AZ,business
9882,Pizza; Restaurants,Anthem,"39508 N Daisy Mountain Drive
Suite # 158
Anthem, AZ 85086",uluM1I_Pf_d9egCBXH4oqQ,33.8504724,-112.1166323,Streets of New York,,True,7,3.5,AZ,business
9883,American (Traditional); Restaurants,Phoenix,"Sky Harbor Airport
Terminal 3
Phoenix, AZ 85073",sspvIv6br3Vto2s5JkeiMw,33.4354544,-112.0070357,Dick Clark's Bar and Grill,,True,12,1.5,AZ,business
9884,Food; Coffee & Tea,Phoenix,"2815 N 91st Ave
Phoenix, AZ 85037",nkBfBnWENDAoYHHRJCuWVA,33.478742,-112.2551465,Starbucks Coffee Co,,True,3,2.5,AZ,business
9885,Mongolian; Restaurants,Chandler,"900 N. 54th St
Chandler, AZ 85226",fHX1t2iDrhBAiq5wkc4tRQ,33.31819,-111.969203,Genghis Grill,,True,16,3.0,AZ,business
9886,Pizza; Gluten-Free; Restaurants,Glendale,"5060 W Bell Rd
Glendale, AZ 85310",Fo5O94HccxE4PvMQf-G_vQ,33.639544,-112.168382,Pie Zanos Kitchen,,False,60,3.5,AZ,business
9887,Fast Food; Restaurants,Glendale,"9370 W Northern Ave
Glendale, AZ 85305",xvXg-2LlqpEoycrvruR_nA,33.55262,-112.261024,Wienerschnitzel,,True,6,3.0,AZ,business
9888,Health Markets; Food; Specialty Food; Restaurants,Tempe,"9 E. Southern Ave
Tempe, AZ 85282",tmFFpZxewCwtZGnC4YfcXg,33.3928746,-111.9376983,Gentle Strength Cooperative,,False,4,4.5,AZ,business
9889,Automotive; Auto Glass Services,Surprise,"11541 W Bell Rd
Ste 109
Surprise, AZ 85374",ZWbKpRdo7G5VtvDqXZZH8w,33.6385838,-112.3554635,Fantasy Window Tinting,,True,3,5.0,AZ,business
9890,,Mesa,"123 N Centennial Way
Mesa, AZ 85201",wDN_aJlJbcItF6zJfyexBw,33.4178933,-111.8284017,High Country Comfort,,True,3,3.5,AZ,business
9891,Auto Repair; Automotive,Gilbert,"635 W Commerce Ave
Gilbert, AZ 85233",gxJhdbLlnuOpU0c-wuxI8g,33.357638,-111.804738,Quality Auto Service,,True,5,4.0,AZ,business
9892,Fast Food; Tex-Mex; Restaurants,Phoenix,"2660 W Thunderbird Road
Phoenix, AZ 85023",ATeF8pmKd50Xx6Nkd_BsXw,33.611316,-112.113683,Taco Bell,,True,3,3.0,AZ,business
9893,Health & Medical; Dentists; General Dentistry; Cosmetic Dentists,Avondale,"13048 W Rancho Santa Fe Blvd
Ste 114
Avondale, AZ 85392",0F8fCVDXfGU5OOKWWQbr0w,33.4609268,-112.338207,Rancho Santa Fe Dental Group,,True,3,4.5,AZ,business
9894,Food; Juice Bars & Smoothies,Peoria,"7369 W Bell Rd
Peoria, AZ 85382",jTALZ08gzKSDctaGLL7AmQ,33.63713,-112.218148,Jamba Juice,,True,9,3.5,AZ,business
9895,Auto Repair; Automotive,Tempe,"1900 N McClintock Dr
Ste 6
Tempe, AZ 85281",Ba1WZ4fWqJZTUwsmS_GDbw,33.4508268606962,-111.910204886139,Cary's Auto Service,,True,12,5.0,AZ,business
9896,Arts & Entertainment; Cinema,Scottsdale,"7014 E Camelback Rd
Scottsdale, AZ 85251",55XBESQMtmhI4I5i3s73sg,33.5025941,-111.9296765,Harkins Fashion Square 7 Theatre,,True,24,3.0,AZ,business
9897,Sushi Bars; Restaurants,Phoenix,"21050 N Tatum Blvd
Phoenix, AZ 85050",ogMsiOU3QA2671pFUvexUA,33.677854,-111.978579,Celsius Sushi Bar,,False,25,4.0,AZ,business
9898,Sporting Goods; Shopping,Phoenix,"1625 E Camelback Rd
Phoenix, AZ 85016",f0EBgORnWfcabOUhodvCGw,33.5078249,-112.046465,Sports Authority,,True,9,3.0,AZ,business
9899,Food; Grocery,Phoenix,"3223 W Indian School Rd
Phoenix, AZ 85017",ADn_CBhbn2QU3WzFzuXvWg,33.4949562,-112.1285522,Pro's Ranch Market,,True,19,4.5,AZ,business
9900,Seafood; Buffets; Restaurants,Glendale,"8172 W Bell Rd
Glendale, AZ 85308",y4bkwSDssQTlFOYZS76K7A,33.638669,-112.231662,Pacific Seafood Buffet,,True,69,3.5,AZ,business
9901,Soul Food; Cajun/Creole; Fast Food; Restaurants,Mesa,"2005 W Broadway Rd
Mesa, AZ 85202",D0IB17N66FiyYDCzTlAI4A,33.407098,-111.874932,Popeye's Chicken & Biscuits,,True,5,4.0,AZ,business
9902,Middle Schools & High Schools; Education,Phoenix,"3950 E Bell Rd
Phoenix, AZ 85032",jNS0oWMju3PyOHkMDcv02A,33.6384,-111.999907,Paradise Valley High School,,True,7,3.5,AZ,business
9903,Arts & Entertainment; Performing Arts,Phoenix,"132 E. 6th Street
Phoenix, AZ 85280",W4kSZ4RosFckhpG1GEtmfA,33.4243648,-111.9374325,Stray Cat Theatre,,True,6,4.5,AZ,business
9904,Property Management; Home Services; Real Estate,Gilbert,"3303 E Baseline Rd Ste 108
Suite 112
Gilbert, AZ 85234",-NrEcXQ0qioMwkRsgoq8Kw,33.37876,-111.760998,Brewer Caldwell Property Management,,True,4,2.0,AZ,business
9905,Women's Clothing; Fashion; Shopping; Accessories,Phoenix,"3925 E Camelback Road
Phoenix, AZ 85018",p4PACGTNOwiLCKBCOUYA8A,33.5098033,-111.9968967,Electric Ladyland Denim,,False,3,2.0,AZ,business
9906,Restaurants; Italian,Glendale,"6751 N Sunset Blvd
Glendale, AZ 85305",UShkaXp-fKmQQX1KicEA0w,33.531725,-112.261226,Bice Bistro,,True,7,3.0,AZ,business
9907,Landscaping; Home Services,Mesa,"Mesa, AZ 85202",rfpfswQcWGVf9iD2kSh5TQ,33.379424,-111.8747445,AZ Landscaping,,True,7,3.5,AZ,business
9908,Thai; Buffets; Restaurants,Mesa,"1941 W Guadalupe
Mesa, AZ 85201",Nz_AasmpsQ8MLSqhCTRVoA,33.362719,-111.8761389,Pink Pepper Thai Cusine,,True,57,3.5,AZ,business
9909,Restaurants,Phoenix,"905 W Hatcher Road
Phoenix, AZ 85021",xWzKjBBAGxq-nbXzTYikyw,33.5711465,-112.084771,Alfredo's Deli,,True,4,3.5,AZ,business
9910,Day Spas; Beauty & Spas,Scottsdale,"6902 E Greenway Pkwy
Scottsdale, AZ 85254",gzK-SJA67V1HDm0sZOkkUg,33.624757,-111.9329269,Agave - The Arizona Spa,,True,17,4.0,AZ,business
9911,Mexican; Restaurants,Mesa,"760 E Broadway Rd
Mesa, AZ 85204",UJBSI5HydQgUhlTkC8ODDw,33.40815,-111.814495,Moreno's Mexico Grill,,True,16,4.0,AZ,business
9912,Shopping; Jewelry,Scottsdale,"7014 E Camelback Rd
Scottsdale, AZ 85251",DrTsV4u-X6hft0aRjKCwMg,33.5025941,-111.9296765,Tiffany & Company Fashion Square,,True,13,3.5,AZ,business
9913,Hawaiian; Chinese; Restaurants,Glendale,"8110 W Union Hills Dr
Ste 208
Glendale, AZ 85308",eR_vyBCRhMQKhmHbxFkPVw,33.65379,-112.23381,Wok n Stix,,True,6,2.5,AZ,business
9914,Bakeries; Food,Phoenix,"534 W McDowell Rd
Phoenix, AZ 85003",hX7Gqpuh2PmXmAYyRgY7XQ,33.4660407,-112.0814642,Willo Baking Company,,False,5,4.0,AZ,business
9915,Delis; Vegetarian; Restaurants,Gilbert,"1065 E Baseline Rd
Gilbert, AZ 85233",h53YuCiIDfEFSJCQpk8v1g,33.3796211,-111.8094272,Jason's Deli,,True,36,4.0,AZ,business
9916,Pizza; Restaurants,Phoenix,"4716 E Thunderbird Rd
Phoenix, AZ 85032",ptU2Fh1WmnaMBOjBxJZRwA,33.6125018,-111.9791228,Peter Piper Pizza,,False,4,3.0,AZ,business
9917,Food; Grocery,Scottsdale,"5555 E Bell Rd
Scottsdale, AZ 85254",dt6JlLvZuOFZ3TM3rI_L8w,33.6403357,-111.9607275,Circle K Stores,,True,3,3.0,AZ,business
9918,Fashion; Shopping,Tempe,"1804 E Southern Ave
Ste 4
Tempe, AZ 85282",dr6sBxk1Eig5il2qsA4fGg,33.3929981,-111.9089506,Trampalina Boutique,,True,3,4.5,AZ,business
9919,Auto Repair; Automotive,Litchfield Park,"13973 W Indian School Rd
Litchfield Park, AZ 85340",7jDidqb3PJDdq7gTsexokQ,33.485485,-112.359275,Wilhelm Automotive,,True,6,3.5,AZ,business
9920,Car Wash; Automotive,Scottsdale,"8002 E Thomas Rd
Scottsdale, AZ 85251",O3cIGz7U4-X2UUyBvHxn6A,33.480731,-111.908535,Desert Auto Spa and Car Wash,,True,13,2.5,AZ,business
9921,Mexican; Restaurants,Phoenix,"4232 E Chandler Blvd
Ste 24
Phoenix, AZ 85048",2rMf09C5uXzF2qIlD5F5BA,33.305824,-111.991311,Secreto,,True,80,3.5,AZ,business
9922,American (Traditional); Cafes; Delis; Restaurants,Phoenix,"50 W Jefferson St
Phoenix, AZ 85003",Lo0dRIDKXc5mlE-coVZrtQ,33.4474542,-112.0745395,Chloe's Corner,,True,46,3.5,AZ,business
9923,Fast Food; Sandwiches; Restaurants,Wickenburg,"412 E Wickenburg Way
Wickenburg, AZ 85390",38nEHav_0tMMCMZXTisfCg,33.971943,-112.7246164,Subway,,True,3,3.0,AZ,business
9924,Seafood; Cajun/Creole; Restaurants,Phoenix,"11051 N Black Canyon Hwy
Phoenix, AZ 85073",PmPOuRvuN3CoNOi1nBj_TQ,33.5879473,-112.1164668,Pappadeaux Seafood Kitchen,,True,271,4.0,AZ,business
9925,Department Stores; Fashion; Shopping,Phoenix,"2446 E Camelback Rd
Phoenix, AZ 85016",9dvuzmf1oF122Y4cZepRVA,33.509449,-112.0289706,Saks Fifth Avenue,,True,17,4.0,AZ,business
9926,Mexican; Restaurants,Phoenix,"3217 E Greenway Road
Phoenix, AZ 85032",1cGZU2gDewDfEu-bBMZEgQ,33.6260418,-112.0122175,Los Betos Mexican Food,,True,15,3.0,AZ,business
9927,Mexican; Restaurants,Phoenix,"2001 S 7th Ave
Phoenix, AZ 85007",_oylByc6iTONI5lokMfYHQ,33.4299139,-112.082173,Armando's Mexican Food,,True,6,3.0,AZ,business
9928,Automotive; Body Shops,Chandler,"145 E Highland St
Chandler, AZ 85225",WzVvYnJZHvgA0Z-weEJztw,33.3312527,-111.8396278,AutoPro Collision Center,,True,3,4.5,AZ,business
9929,Food; Specialty Food; Fruits & Veggies; Farmers Market,Phoenix,"Farmers' Market
2021 East Camelback Rd
Phoenix, AZ 85001",JAtDIUwNKHxd_69efNgP6g,33.507478,-112.037267,McClendon's Select,,True,5,5.0,AZ,business
9930,Pizza; Restaurants,Phoenix,"7805 N 35th Ave
Phoenix, AZ 85051",YBVQik4ySvAlvxobuFcXDA,33.5516734,-112.1341113,Streets of New York,,True,7,2.5,AZ,business
